elect_dist,republican,democratic,green,libertarian,year
74040,99,613,3,2,2020
74041,103,664,3,7,2020
74042,113,599,3,4,2020
74043,106,659,9,6,2020
74044,97,551,1,4,2020
74045,124,644,6,2,2020
74046,93,485,3,4,2020
74047,103,577,6,2,2020
74048,94,504,2,4,2020
74049,125,601,1,7,2020
74050,130,567,0,6,2020
74051,73,532,2,2,2020
74052,65,387,0,3,2020
74053,49,497,3,8,2020
74054,55,514,2,2,2020
74055,43,300,1,5,2020
74056,95,646,0,5,2020
74057,63,532,1,6,2020
74058,47,631,3,1,2020
74059,89,760,2,3,2020
74060,48,561,2,6,2020
74061,70,604,3,3,2020
74062,80,610,1,5,2020
74063,66,458,1,3,2020
74064,62,522,0,1,2020
74065,45,399,4,2,2020
74066,69,455,3,5,2020
74067,65,510,2,8,2020
74068,69,530,2,3,2020
74069,70,353,1,1,2020
74070,62,430,3,8,2020
74071,48,406,1,5,2020
74072,37,372,2,5,2020
74073,105,667,1,6,2020
74074,98,506,4,1,2020
74075,104,553,1,3,2020
74076,90,579,0,0,2020
74077,79,468,5,2,2020
74078,108,543,2,5,2020
74079,52,405,3,3,2020
74080,79,341,4,3,2020
74081,27,177,2,3,2020
74082,52,386,3,3,2020
74083,75,454,2,1,2020
74084,150,598,3,5,2020
74085,34,174,0,0,2020
74086,91,378,3,5,2020
74087,118,592,2,7,2020
74088,101,587,2,2,2020
74089,130,409,4,7,2020
74090,104,437,2,4,2020
74091,111,599,7,3,2020
74092,84,618,2,1,2020
74093,0,0,0,0,2020
74094,0,0,0,0,2020
74095,0,0,0,0,2020
74096,0,0,0,0,2020
74097,0,0,0,0,2020
74098,71,612,4,2,2020
74099,42,599,7,2,2020
74100,49,339,3,3,2020
74101,60,368,4,3,2020
74102,53,260,2,4,2020
74103,126,504,1,2,2020
74104,143,580,2,10,2020
74105,50,700,4,5,2020
74106,27,465,5,0,2020
74107,86,445,0,3,2020
75001,58,555,1,3,2020
75002,58,668,4,3,2020
75003,35,438,3,1,2020
75004,72,679,3,3,2020
75005,23,369,2,0,2020
75006,73,693,2,7,2020
75007,74,669,2,7,2020
75008,37,422,4,2,2020
75009,83,702,3,5,2020
75010,61,738,3,6,2020
75011,66,627,1,3,2020
75012,84,478,2,1,2020
75013,83,633,2,5,2020
75014,58,421,3,4,2020
75015,39,536,5,3,2020
75016,30,447,1,1,2020
75017,51,690,1,5,2020
75018,35,402,0,4,2020
75019,36,517,1,2,2020
75020,38,575,4,5,2020
75021,42,542,0,5,2020
75022,111,808,2,5,2020
75023,42,819,0,3,2020
75024,72,612,3,4,2020
75025,40,648,3,5,2020
75026,40,498,1,2,2020
75027,40,303,0,1,2020
75028,89,726,4,4,2020
75029,114,767,6,6,2020
75030,57,493,2,4,2020
75031,74,494,2,7,2020
75032,81,707,3,3,2020
75033,126,702,2,8,2020
75034,100,423,4,4,2020
75035,68,417,0,6,2020
75036,78,679,0,5,2020
75037,86,646,1,1,2020
75038,78,351,2,0,2020
75039,49,503,0,4,2020
75040,66,451,2,3,2020
75041,61,504,1,4,2020
75042,59,524,1,4,2020
75043,121,745,1,6,2020
75044,67,410,3,2,2020
75045,109,494,3,6,2020
75046,28,217,3,0,2020
75047,66,382,3,0,2020
75048,43,504,1,4,2020
75049,116,619,1,6,2020
75050,91,404,2,6,2020
75051,85,482,3,1,2020
75052,77,466,2,6,2020
75053,110,577,1,5,2020
75054,90,487,0,1,2020
75055,79,484,1,8,2020
75056,117,565,1,3,2020
75057,63,302,0,1,2020
75058,129,606,4,5,2020
75059,148,778,2,8,2020
75060,5,19,0,0,2020
75061,9,46,0,1,2020
75062,67,601,4,1,2020
75063,75,676,3,6,2020
75064,92,494,2,7,2020
75065,9,20,0,0,2020
75066,22,169,0,1,2020
75067,54,326,1,2,2020
75068,62,509,2,6,2020
75069,24,163,1,0,2020
75070,94,665,5,3,2020
75071,109,878,6,2,2020
75072,96,894,4,4,2020
75073,90,617,9,8,2020
75074,91,358,7,3,2020
75075,123,419,1,8,2020
75076,122,394,4,1,2020
75077,35,322,0,2,2020
75078,31,380,5,5,2020
75079,62,446,1,3,2020
75080,50,454,4,0,2020
75081,19,245,0,2,2020
75082,50,502,1,2,2020
75083,101,504,1,1,2020
75084,67,426,1,3,2020
75085,68,491,2,4,2020
75086,44,117,0,0,2020
75087,130,611,2,6,2020
75088,125,515,0,0,2020
75089,80,197,0,1,2020
75090,81,293,0,2,2020
75091,174,474,3,2,2020
75092,122,474,3,3,2020
75093,1,2,0,0,2020
75094,89,419,0,3,2020
75095,84,452,3,0,2020
75096,75,431,2,2,2020
75097,111,653,3,5,2020
75098,74,496,2,2,2020
75099,66,514,0,2,2020
75100,49,463,0,4,2020
75101,0,0,0,0,2020
75102,0,0,0,0,2020
75103,0,0,0,0,2020
75104,0,0,0,0,2020
75105,0,0,0,0,2020
75106,0,0,0,0,2020
75107,66,528,0,4,2020
75108,92,669,5,8,2020
75109,75,487,1,3,2020
75110,48,534,0,0,2020
75111,49,622,0,7,2020
75112,113,719,8,3,2020
75113,45,562,2,0,2020
75114,119,621,6,4,2020
75115,77,529,4,2,2020
76001,78,727,6,5,2020
76002,142,596,7,4,2020
76003,132,484,4,2,2020
76004,114,504,0,6,2020
76005,103,447,2,4,2020
76006,154,687,2,4,2020
76007,104,410,6,8,2020
76008,117,516,1,1,2020
76009,140,434,0,0,2020
76010,137,686,1,9,2020
76011,81,470,2,1,2020
76012,102,528,1,6,2020
76013,95,452,0,1,2020
76014,125,537,2,2,2020
76015,61,371,1,3,2020
76016,140,712,2,4,2020
76017,104,532,1,7,2020
76018,93,554,2,1,2020
76019,151,464,2,3,2020
76020,121,637,1,3,2020
76021,152,684,3,4,2020
76022,104,544,0,4,2020
76023,96,400,0,4,2020
76024,94,540,1,3,2020
76025,158,693,1,8,2020
76026,139,646,4,1,2020
76027,113,639,1,4,2020
76028,124,595,0,1,2020
76029,80,374,1,2,2020
76030,91,372,3,3,2020
76031,158,590,2,5,2020
76032,127,547,0,3,2020
76033,152,531,4,2,2020
76034,140,645,0,1,2020
76035,159,562,0,2,2020
76036,49,272,1,1,2020
76037,95,450,1,4,2020
76038,80,444,3,1,2020
76039,139,625,3,2,2020
76040,117,653,3,3,2020
76041,122,655,4,4,2020
76042,87,518,2,5,2020
76043,118,518,1,4,2020
76044,131,639,3,6,2020
76045,87,448,3,2,2020
76046,142,586,1,3,2020
76047,94,448,1,3,2020
76048,150,586,2,6,2020
76049,113,658,3,3,2020
76050,181,550,3,3,2020
76051,123,694,0,1,2020
76052,109,619,1,2,2020
76053,105,573,1,6,2020
76054,98,728,2,2,2020
76055,117,611,1,5,2020
76056,80,425,1,5,2020
76057,114,597,9,7,2020
76058,141,576,0,5,2020
76059,110,815,5,6,2020
76060,114,641,2,5,2020
76061,102,582,3,3,2020
76062,140,645,1,4,2020
76063,95,490,1,4,2020
76064,102,512,0,8,2020
76065,150,636,2,5,2020
76066,120,680,7,4,2020
76067,130,687,2,10,2020
76068,140,645,4,5,2020
76069,113,645,1,3,2020
76070,81,486,1,1,2020
76071,125,686,2,2,2020
76072,138,675,3,4,2020
76073,97,455,1,3,2020
76074,95,514,0,2,2020
76075,130,644,3,2,2020
76076,89,776,5,5,2020
76077,107,680,3,6,2020
76078,95,528,1,4,2020
76079,112,688,3,6,2020
76080,125,664,3,7,2020
76081,68,530,1,4,2020
76082,78,537,3,7,2020
76083,81,567,4,0,2020
76084,111,573,6,0,2020
76085,92,569,6,1,2020
76086,83,499,2,1,2020
76087,15,178,3,4,2020
76088,118,610,3,3,2020
76089,55,414,3,3,2020
76090,0,1,0,0,2020
76091,0,0,0,0,2020
76092,0,0,0,0,2020
76093,0,0,0,0,2020
76094,0,0,0,0,2020
76095,0,0,0,0,2020
76096,0,0,0,0,2020
76097,0,0,0,0,2020
76098,0,0,0,0,2020
76099,85,483,5,6,2020
76100,84,566,2,4,2020
76101,102,486,1,5,2020
76102,123,391,1,2,2020
76103,51,296,2,1,2020
77001,27,199,0,0,2020
77002,20,202,0,1,2020
77003,84,515,2,1,2020
77004,87,408,2,0,2020
77005,70,439,1,0,2020
77006,86,491,0,0,2020
77007,63,549,1,1,2020
77008,92,490,2,1,2020
77009,90,480,1,0,2020
77010,77,469,0,0,2020
77011,79,562,1,0,2020
77012,32,378,0,0,2020
77013,53,356,1,0,2020
77014,76,433,3,1,2020
77015,44,228,0,0,2020
77016,59,374,0,0,2020
77017,31,188,1,0,2020
77018,66,455,3,1,2020
77019,79,449,3,0,2020
77020,63,387,1,0,2020
77021,93,497,0,0,2020
77022,100,523,2,2,2020
77023,55,464,1,0,2020
77024,46,360,2,1,2020
77025,63,571,0,0,2020
77026,41,246,0,0,2020
77027,66,575,2,1,2020
77028,81,536,3,1,2020
77029,34,185,2,0,2020
77030,26,326,1,1,2020
77031,10,74,1,0,2020
77032,62,417,7,1,2020
77033,56,349,2,1,2020
77034,69,347,2,0,2020
77035,55,261,1,0,2020
77036,49,500,1,0,2020
77037,55,377,1,2,2020
77038,43,279,1,1,2020
77039,89,464,1,1,2020
77040,50,305,1,0,2020
77041,79,315,2,1,2020
77042,95,404,0,0,2020
77043,62,506,4,1,2020
77044,64,427,1,0,2020
77045,42,330,0,0,2020
77046,69,357,4,0,2020
77047,64,446,3,2,2020
77048,81,398,1,0,2020
77049,28,214,0,0,2020
77050,57,441,2,0,2020
77051,53,434,0,0,2020
77052,6,45,0,0,2020
77053,68,562,1,1,2020
77054,74,430,0,0,2020
77055,54,461,2,1,2020
77056,50,486,2,0,2020
77057,59,457,2,2,2020
77058,55,637,1,1,2020
77059,46,288,3,0,2020
77060,50,347,1,0,2020
77061,28,156,3,0,2020
77062,54,506,4,1,2020
77063,65,343,0,0,2020
77064,10,146,0,1,2020
77065,73,464,6,0,2020
77066,11,43,0,0,2020
77067,45,319,0,0,2020
77068,53,474,5,0,2020
77069,0,0,0,0,2020
77070,0,0,0,0,2020
77071,103,551,1,0,2020
77072,44,425,4,1,2020
77073,0,0,0,0,2020
77074,79,513,0,0,2020
77075,59,317,1,0,2020
77076,71,420,2,0,2020
77077,29,230,0,0,2020
77078,86,482,3,2,2020
77079,50,289,1,0,2020
77080,43,216,0,0,2020
77081,53,356,0,0,2020
77082,22,197,1,0,2020
78001,46,405,1,1,2020
78002,30,279,2,1,2020
78003,87,434,5,1,2020
78004,22,240,1,1,2020
78005,75,366,2,1,2020
78006,99,605,3,1,2020
78007,32,137,2,1,2020
78008,97,514,2,4,2020
78009,43,320,2,0,2020
78010,61,435,1,0,2020
78011,48,382,7,0,2020
78012,66,337,2,1,2020
78013,91,626,2,2,2020
78014,87,551,1,3,2020
78015,82,368,0,0,2020
78016,81,441,3,0,2020
78017,56,183,0,0,2020
78018,100,480,0,1,2020
78019,111,378,1,3,2020
78020,57,482,3,0,2020
78021,83,402,1,0,2020
78022,85,419,0,0,2020
78023,69,364,2,0,2020
78024,68,363,0,0,2020
78025,127,543,1,1,2020
78026,84,606,6,2,2020
78027,84,586,2,1,2020
78028,60,367,2,1,2020
78029,94,492,1,2,2020
78030,73,326,2,0,2020
78031,94,468,0,0,2020
78032,85,401,4,0,2020
78033,129,618,2,3,2020
78034,80,399,1,0,2020
78035,35,181,3,0,2020
78036,78,490,4,2,2020
78037,13,51,0,0,2020
78038,106,515,5,1,2020
78039,32,149,1,0,2020
78040,126,546,0,1,2020
78041,135,549,3,5,2020
78042,0,2,0,0,2020
78043,41,184,1,0,2020
78044,87,464,4,1,2020
78045,78,310,0,1,2020
78046,52,288,0,1,2020
78047,103,449,0,1,2020
78048,81,723,3,0,2020
78049,79,534,1,0,2020
78050,95,447,2,1,2020
78051,80,346,1,1,2020
78052,54,358,3,1,2020
78053,68,401,2,1,2020
78054,53,311,3,2,2020
78055,0,0,0,0,2020
78056,0,0,0,0,2020
78057,0,0,0,0,2020
78058,0,0,0,0,2020
78059,97,360,0,0,2020
78060,100,452,0,3,2020
78061,58,281,1,0,2020
78062,68,308,3,2,2020
78063,34,185,0,0,2020
78064,43,300,1,2,2020
78065,137,597,4,0,2020
78066,69,224,1,0,2020
78067,75,380,5,2,2020
78068,27,129,2,0,2020
78069,54,458,1,0,2020
78070,62,305,0,2,2020
78071,65,399,1,0,2020
78072,56,257,0,0,2020
78073,68,277,0,0,2020
79001,43,301,0,0,2020
79002,77,408,1,1,2020
79003,51,464,1,1,2020
79004,57,441,1,0,2020
79005,31,393,1,0,2020
79006,58,329,0,0,2020
79007,61,407,0,0,2020
79008,56,402,0,2,2020
79009,20,204,0,0,2020
79010,57,326,2,1,2020
79011,34,265,0,1,2020
79012,21,109,0,0,2020
79013,90,442,1,0,2020
79014,23,188,1,1,2020
79015,42,390,0,0,2020
79016,61,396,0,0,2020
79017,61,428,0,0,2020
79018,31,407,0,0,2020
79019,37,299,0,0,2020
79020,45,373,2,0,2020
79021,33,313,0,0,2020
79022,27,280,0,0,2020
79023,46,327,1,1,2020
79024,57,409,0,0,2020
79025,56,523,1,1,2020
79026,97,551,3,0,2020
79027,67,517,2,2,2020
79028,82,597,0,0,2020
79029,0,0,0,0,2020
79030,54,348,1,1,2020
79031,39,404,0,0,2020
79032,47,434,0,2,2020
79033,53,458,3,0,2020
79034,50,397,1,0,2020
79035,51,454,0,1,2020
79036,52,474,1,1,2020
79037,29,396,2,1,2020
79038,44,453,2,1,2020
79039,64,514,1,0,2020
79040,77,551,0,1,2020
79041,38,552,0,0,2020
79042,63,485,1,1,2020
79043,58,456,1,0,2020
79044,74,487,1,0,2020
79045,53,470,3,1,2020
79046,35,468,0,2,2020
79047,62,396,2,0,2020
79048,61,424,2,0,2020
79049,41,426,1,1,2020
79050,56,394,2,0,2020
79051,28,429,1,1,2020
79052,51,419,1,0,2020
79053,70,625,2,0,2020
79054,58,390,0,3,2020
79055,18,143,2,0,2020
79056,76,447,3,0,2020
79057,68,591,0,1,2020
79058,73,474,0,0,2020
79059,55,442,1,1,2020
79060,24,214,0,0,2020
79061,63,438,1,1,2020
79062,82,559,1,1,2020
79063,44,391,1,2,2020
79064,43,366,0,0,2020
79065,47,341,1,0,2020
79066,50,350,4,0,2020
79067,44,233,0,0,2020
79068,47,600,2,0,2020
79069,61,625,5,0,2020
79070,26,280,1,1,2020
79071,22,210,1,0,2020
79072,64,517,2,0,2020
79073,67,348,2,0,2020
79074,15,77,1,0,2020
79075,69,492,1,0,2020
79076,67,441,2,0,2020
79077,15,154,0,0,2020
79078,9,201,1,0,2020
79079,25,203,1,0,2020
79080,0,0,0,0,2020
79081,0,0,0,0,2020
79082,22,197,0,0,2020
79083,60,489,1,1,2020
79084,62,472,3,1,2020
79085,33,303,0,2,2020
79086,69,453,0,0,2020
79087,30,270,0,0,2020
79088,5,52,0,0,2020
79089,60,631,3,1,2020
79090,41,592,4,1,2020
80001,75,265,3,1,2020
80002,40,280,1,3,2020
80003,372,248,3,1,2020
80004,117,147,2,3,2020
80005,74,112,1,0,2020
80006,112,155,3,1,2020
80007,112,167,4,1,2020
80008,84,152,3,0,2020
80009,60,227,2,1,2020
80010,139,356,2,2,2020
80011,43,85,0,0,2020
80012,71,200,1,0,2020
80013,82,334,0,1,2020
80014,49,405,3,0,2020
80015,42,257,1,1,2020
80016,79,401,1,0,2020
80017,70,438,1,0,2020
80018,118,153,3,0,2020
80019,111,106,2,2,2020
80020,107,385,3,3,2020
80021,96,471,2,1,2020
80022,100,460,0,1,2020
80023,96,454,2,1,2020
80024,67,305,4,2,2020
80025,81,354,2,2,2020
80026,117,328,1,1,2020
80027,124,237,2,0,2020
80028,172,320,2,1,2020
80029,85,99,1,0,2020
80030,286,311,4,2,2020
80031,284,422,4,1,2020
80032,186,216,2,0,2020
80033,164,187,0,2,2020
80034,136,243,3,0,2020
80035,163,196,0,1,2020
80036,144,420,0,1,2020
80037,116,190,2,1,2020
80038,89,293,2,3,2020
80039,173,452,3,2,2020
80040,40,235,0,1,2020
80041,89,538,3,1,2020
80042,48,338,2,0,2020
80043,108,347,1,1,2020
80044,123,267,1,1,2020
80045,137,398,3,1,2020
80046,33,186,1,0,2020
80047,69,329,2,1,2020
80048,90,520,3,0,2020
80049,1,24,0,0,2020
80050,33,319,1,1,2020
80051,95,282,0,1,2020
80052,62,480,5,1,2020
80053,58,351,1,0,2020
80054,28,141,0,0,2020
80055,71,549,2,0,2020
80056,36,539,2,0,2020
80057,39,148,0,0,2020
80058,129,544,3,2,2020
80059,13,111,0,0,2020
80060,58,534,4,0,2020
80061,7,109,1,0,2020
80062,62,397,2,1,2020
80063,67,626,1,3,2020
80064,39,381,1,1,2020
80065,39,600,1,1,2020
80066,112,215,1,0,2020
80067,112,398,0,1,2020
80068,124,329,1,0,2020
80069,33,171,0,0,2020
80070,115,434,0,1,2020
80071,60,371,2,1,2020
80072,0,0,0,0,2020
80073,37,283,0,2,2020
80074,39,436,1,4,2020
80075,2,10,0,0,2020
80076,101,273,2,3,2020
80077,87,380,6,1,2020
80078,98,529,3,4,2020
80079,82,490,2,1,2020
80080,126,645,3,0,2020
80081,104,495,2,1,2020
80082,54,252,2,0,2020
80083,115,547,2,0,2020
80084,99,423,1,2,2020
80085,68,451,0,4,2020
80086,70,365,3,0,2020
80087,30,243,1,0,2020
80088,0,0,0,0,2020
80089,0,0,0,0,2020
80090,0,0,0,0,2020
80091,0,0,0,0,2020
80092,0,0,0,0,2020
80093,76,316,2,0,2020
80094,100,530,5,1,2020
80095,86,458,1,1,2020
81001,55,353,3,0,2020
81002,126,442,1,0,2020
81003,80,386,1,2,2020
81004,78,340,1,0,2020
81005,107,478,1,2,2020
81006,124,526,1,2,2020
81007,140,461,3,0,2020
81008,48,257,0,2,2020
81009,49,277,1,1,2020
81010,23,181,2,2,2020
81011,13,122,1,0,2020
81012,111,610,4,1,2020
81013,47,266,5,0,2020
81014,57,353,5,3,2020
81015,114,510,2,4,2020
81016,0,0,0,0,2020
81017,59,574,2,0,2020
81018,52,415,2,0,2020
81019,88,574,4,3,2020
81020,65,604,0,0,2020
81021,58,583,1,1,2020
81022,45,468,1,0,2020
81023,84,625,2,1,2020
81024,43,393,3,0,2020
81025,154,216,2,3,2020
81026,86,221,2,4,2020
81027,188,222,0,3,2020
81028,169,244,6,0,2020
81029,147,165,3,1,2020
81030,240,255,1,2,2020
81031,187,175,0,7,2020
81032,157,209,3,1,2020
81033,105,400,5,3,2020
81034,122,475,12,3,2020
81035,169,575,8,2,2020
81036,102,448,3,1,2020
81037,130,543,3,4,2020
81038,111,565,2,0,2020
81039,86,282,0,0,2020
81040,117,533,2,3,2020
81041,184,564,6,6,2020
81042,50,156,1,0,2020
81043,93,307,2,0,2020
81044,103,260,3,1,2020
81045,31,123,0,1,2020
81046,32,205,0,0,2020
81047,41,119,1,0,2020
81048,63,436,3,2,2020
81049,96,303,1,2,2020
81050,76,421,2,0,2020
81051,72,284,3,2,2020
81052,38,113,0,1,2020
81053,66,153,2,3,2020
81054,123,535,3,0,2020
81055,161,486,2,3,2020
81056,165,462,3,3,2020
81057,97,233,5,2,2020
81058,111,356,0,1,2020
81059,139,273,4,3,2020
81060,158,390,4,4,2020
81061,79,209,0,2,2020
81062,73,428,2,2,2020
81063,142,358,2,1,2020
81064,119,673,4,4,2020
81065,155,491,5,2,2020
81066,93,246,1,0,2020
81067,74,299,1,1,2020
81068,122,400,6,2,2020
81069,179,483,2,1,2020
81070,24,114,0,1,2020
81071,93,321,0,2,2020
81072,180,566,3,1,2020
81073,168,575,6,4,2020
81074,100,408,3,6,2020
81075,102,505,4,4,2020
81076,119,363,0,3,2020
81077,90,436,1,3,2020
81078,147,630,6,5,2020
81079,150,455,1,5,2020
81080,72,518,6,0,2020
81081,62,399,1,1,2020
81082,82,360,2,3,2020
81083,86,328,7,2,2020
81084,128,610,2,5,2020
81085,65,243,1,2,2020
81086,129,389,4,4,2020
81087,90,382,6,2,2020
81088,132,330,2,0,2020
81089,61,348,1,0,2020
81090,79,376,3,0,2020
81091,42,231,1,1,2020
81092,52,293,0,0,2020
81093,76,446,0,0,2020
81094,44,409,0,0,2020
81095,82,194,4,1,2020
81096,73,323,0,2,2020
81097,49,451,4,2,2020
81098,67,426,1,0,2020
81099,111,490,2,0,2020
81100,72,349,1,1,2020
81101,0,0,0,0,2020
81102,0,0,0,0,2020
81103,0,0,0,0,2020
81104,0,0,0,0,2020
81105,0,0,0,0,2020
81106,0,0,0,0,2020
81107,26,215,1,0,2020
82001,422,207,2,6,2020
82002,321,293,2,4,2020
82003,275,131,0,2,2020
82004,351,184,2,1,2020
82005,331,362,2,2,2020
82006,252,390,1,1,2020
82007,243,325,0,1,2020
82008,194,521,2,1,2020
82009,216,421,4,1,2020
82010,228,487,2,2,2020
82011,206,405,2,4,2020
82012,26,276,0,1,2020
82013,44,360,1,0,2020
82014,22,154,0,0,2020
82015,69,436,2,0,2020
82016,208,403,4,0,2020
82017,217,324,1,3,2020
82018,104,259,1,0,2020
82019,156,210,0,2,2020
82020,215,222,1,5,2020
82021,116,222,0,0,2020
82022,185,365,2,2,2020
82023,86,419,1,0,2020
82024,185,449,4,5,2020
82025,212,392,7,1,2020
82026,0,0,0,0,2020
82027,78,389,2,3,2020
82028,105,511,2,0,2020
82029,44,154,0,0,2020
82030,102,499,1,2,2020
82031,104,514,2,3,2020
82032,230,425,6,3,2020
82033,244,312,2,2,2020
82034,169,271,1,2,2020
82035,271,487,6,1,2020
82036,212,453,3,0,2020
82037,149,410,2,1,2020
82038,172,555,2,3,2020
82039,196,381,1,1,2020
82040,248,259,0,1,2020
82041,329,277,3,1,2020
82042,169,153,1,1,2020
82043,292,222,1,0,2020
82044,350,273,3,0,2020
82045,284,194,0,2,2020
82046,338,228,1,1,2020
82047,328,209,0,3,2020
82048,338,232,1,3,2020
82049,440,268,4,4,2020
82050,124,290,0,1,2020
82051,191,435,9,3,2020
82052,249,464,3,3,2020
82053,128,325,2,3,2020
82054,2,46,0,0,2020
82055,170,245,4,2,2020
82056,167,330,3,0,2020
82057,198,342,4,2,2020
82058,235,292,1,2,2020
82059,11,48,0,0,2020
82060,247,322,3,0,2020
82061,262,381,4,4,2020
82062,246,320,1,4,2020
82063,215,268,2,4,2020
82064,123,507,1,1,2020
82065,40,388,0,1,2020
82066,50,406,2,2,2020
82067,43,511,1,1,2020
82068,32,411,2,1,2020
82069,37,413,4,2,2020
82070,33,371,1,0,2020
82071,37,423,1,0,2020
82072,41,425,1,0,2020
82073,34,404,4,2,2020
82074,27,334,2,0,2020
82075,31,329,0,1,2020
82076,26,304,0,0,2020
82077,27,460,2,0,2020
82078,42,489,2,1,2020
82079,36,436,1,1,2020
82080,40,363,0,0,2020
82081,36,341,3,0,2020
82082,32,247,4,0,2020
82083,13,80,0,0,2020
82084,43,527,2,0,2020
82085,47,385,1,1,2020
82086,35,284,0,0,2020
82087,27,379,3,0,2020
82088,25,431,2,0,2020
82089,38,434,1,0,2020
82090,36,419,3,2,2020
82091,24,203,0,0,2020
82092,39,529,2,1,2020
82093,43,414,1,0,2020
82094,34,421,0,2,2020
82095,55,559,1,0,2020
82096,28,352,2,0,2020
82097,52,433,0,0,2020
82098,66,503,2,0,2020
82099,35,508,2,0,2020
82100,39,424,1,1,2020
82101,22,397,0,0,2020
82102,23,368,1,0,2020
82103,26,298,2,0,2020
82104,35,450,1,3,2020
82105,42,430,3,0,2020
82106,2,1,0,0,2020
82107,97,175,0,1,2020
82108,0,2,0,0,2020
82109,66,219,0,0,2020
82110,0,0,0,0,2020
82111,0,0,0,0,2020
82112,0,0,0,0,2020
82113,0,0,0,0,2020
82114,0,0,0,0,2020
82115,0,0,0,0,2020
82116,0,0,0,0,2020
82117,0,0,0,0,2020
82118,0,0,0,0,2020
82119,189,275,4,3,2020
83001,48,466,1,2,2020
83002,18,263,0,0,2020
83003,28,421,1,1,2020
83004,36,228,0,0,2020
83005,12,130,0,0,2020
83006,32,472,0,2,2020
83007,25,497,0,1,2020
83008,27,513,1,0,2020
83009,40,505,0,1,2020
83010,37,646,0,1,2020
83011,37,642,0,0,2020
83012,0,0,0,0,2020
83013,42,631,0,0,2020
83014,43,686,1,1,2020
83015,41,591,1,0,2020
83016,42,618,1,0,2020
83017,24,598,0,0,2020
83018,23,539,2,0,2020
83019,27,405,1,0,2020
83020,14,420,1,2,2020
83021,17,481,1,1,2020
83022,38,396,0,0,2020
83023,42,366,1,3,2020
83024,12,259,1,0,2020
83025,32,381,1,2,2020
83026,33,290,0,0,2020
83027,57,550,2,0,2020
83028,28,284,1,0,2020
83029,31,399,0,0,2020
83030,32,386,0,0,2020
83031,19,539,2,1,2020
83032,31,543,1,4,2020
83033,39,523,1,0,2020
83034,38,551,0,1,2020
83035,29,528,1,0,2020
83036,17,257,2,0,2020
83037,33,448,2,0,2020
83038,38,524,3,1,2020
83039,25,436,3,0,2020
83040,16,420,3,0,2020
83041,22,429,0,1,2020
83042,28,467,1,1,2020
83043,16,458,0,0,2020
83044,25,592,3,1,2020
83045,26,613,0,0,2020
83046,36,425,4,0,2020
83047,43,411,0,0,2020
83048,49,427,0,2,2020
83049,40,452,2,1,2020
83050,64,521,6,1,2020
83051,37,551,1,0,2020
83052,44,520,2,1,2020
83053,31,491,0,0,2020
83054,31,412,0,1,2020
83055,30,449,0,1,2020
83056,27,570,2,2,2020
83057,21,622,2,0,2020
83058,37,275,0,1,2020
83059,51,503,2,3,2020
83060,26,188,1,0,2020
83061,25,333,2,0,2020
83062,25,235,2,2,2020
83063,27,336,1,1,2020
83064,25,461,2,0,2020
83065,16,392,2,0,2020
83066,34,579,1,1,2020
83067,35,346,3,1,2020
83068,0,5,0,0,2020
83069,43,584,2,1,2020
83070,60,588,1,2,2020
83071,48,628,1,1,2020
83072,30,378,0,1,2020
83073,25,557,1,0,2020
83074,52,536,2,0,2020
83075,37,621,2,1,2020
83076,48,592,3,1,2020
83077,33,500,0,0,2020
83078,27,427,1,0,2020
83079,30,645,0,0,2020
83080,32,525,2,0,2020
83081,31,627,2,0,2020
83082,44,667,1,0,2020
83083,38,503,0,0,2020
83084,1,30,1,0,2020
83085,23,214,0,2,2020
83086,20,285,2,0,2020
83087,0,0,0,0,2020
83088,35,417,2,1,2020
83089,28,315,2,2,2020
84001,95,493,2,0,2020
84002,80,440,2,0,2020
84003,87,477,0,1,2020
84004,102,498,0,2,2020
84005,53,268,0,0,2020
84006,49,427,0,0,2020
84007,77,580,0,1,2020
84008,63,361,4,0,2020
84009,47,316,3,0,2020
84010,57,488,1,0,2020
84011,112,556,0,2,2020
84012,65,339,3,0,2020
84013,77,442,4,0,2020
84014,50,408,3,3,2020
84015,85,401,1,1,2020
84016,59,482,0,2,2020
84017,40,182,0,0,2020
84018,32,376,2,0,2020
84019,63,467,2,2,2020
84020,65,565,2,0,2020
84021,18,90,1,0,2020
84022,18,111,2,0,2020
84023,39,406,2,1,2020
84024,49,367,1,0,2020
84025,43,450,2,3,2020
84026,37,257,2,1,2020
84027,40,352,1,1,2020
84028,71,397,1,1,2020
84029,44,302,0,1,2020
84030,22,274,1,0,2020
84031,25,250,1,0,2020
84032,27,216,1,1,2020
84033,52,314,0,1,2020
84034,65,532,1,1,2020
84035,74,451,3,0,2020
84036,14,196,0,1,2020
84037,60,368,1,1,2020
84038,86,442,1,2,2020
84039,72,434,6,1,2020
84040,71,465,5,1,2020
84041,64,386,5,1,2020
84042,57,434,0,1,2020
84043,86,450,0,5,2020
84044,44,337,1,2,2020
84045,42,332,0,0,2020
84046,65,329,2,2,2020
84047,24,173,1,0,2020
84048,84,385,0,2,2020
84049,16,140,2,0,2020
84050,76,446,1,0,2020
84051,47,332,0,0,2020
84052,42,247,0,1,2020
84053,0,1,0,0,2020
84054,51,366,0,1,2020
84055,68,387,2,0,2020
84056,57,388,2,1,2020
84057,75,414,5,2,2020
